,Node,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality
433,bbluetaehyg,0.00036449790413705123,38.80301229426463,0.12695535984373066,0.004689455231463389
409,sagukentang,0.00036449790413705123,36.883037605336625,0.12446464370329871,0.003379313295343962
897,acahikun,0.00036449790413705123,34.66722540728618,0.121302881380325,0.0026656252214809985
485,geloraasa,0.00036449790413705123,32.81479999469129,0.12416883789553189,0.004016684572579467
536,bapakdomba,0.00036449790413705123,31.49521243789788,0.11610951009435122,0.0016238882460732067
810,matchaawa,0.00036449790413705123,28.17099784161131,0.12393493301705709,0.003982621475074963
729,valeryvonne,0.00036449790413705123,24.0,0.000911244760342628,5.1481940148174084e-86
417,koreaboo,0.00036449790413705123,21.0,0.0007923867481240244,2.6873621250520544e-86
405,vkfluffy,0.00036449790413705123,19.932074968406262,0.11583693478535893,0.0021306303032464827
726,diannfrd,0.00036449790413705123,15.625,0.12408210358574177,0.0022503895881580815
406,vminenths,0.00036449790413705123,13.425770727483984,0.12066839174875886,0.0036113829304669246
951,alfyund,0.00036449790413705123,13.0,0.0005253058030210444,1.0677622529477154e-89
589,theonlyokti,0.00036449790413705123,12.702932267312908,0.12126975661752315,0.0033203929359827567
754,ambisssaaa,0.00036449790413705123,10.0,0.0007441832209464796,1.562999045279478e-88
769,cursedkidd,0.00036449790413705123,8.0,0.1214853915287566,0.00199994816720323
585,sahiarthur_,0.00036449790413705123,8.0,0.0007769560588184512,2.3311595822770906e-86
652,swwhun,0.00036449790413705123,7.0,0.0008331380665989741,5.291231106155852e-84
808,cristian_rarg,0.00036449790413705123,6.0,0.0007441832209464796,3.0881607124903833e-86
739,arummadunicey,0.00036449790413705123,6.0,0.0005953465767571836,6.366062911649384e-90
443,pecintaabon,0.00036449790413705123,6.0,0.0005695279752141425,5.257193161029065e-94
413,billah_bambu,0.00036449790413705123,6.0,0.0005581374157098597,8.364917035658215e-89
572,doobieduya,0.00036449790413705123,5.0,0.0006560962274466921,9.405912218699105e-89
445,honxeyluv171,0.00036449790413705123,5.0,0.0005964511158606292,9.084489268699032e-91
742,asahiaja,0.00036449790413705123,5.0,0.0005964511158606292,9.084489268699032e-91
690,lilchioomaker,0.00036449790413705123,5.0,0.0005467468562055768,6.055164888898761e-92
623,boutjinan,0.00036449790413705123,4.0,0.0005062470890792378,1.2452665409308022e-93
766,funnytummy_,0.00036449790413705123,4.0,0.0005062470890792378,1.2452665409308022e-93
935,reikqmiya,0.00036449790413705123,4.0,0.0004859972055160683,1.3999829544082173e-96
390,karirfess,0.00036449790413705123,4.0,0.000455622380171314,3.819574409426805e-94
837,innercircleuni4,0.00036449790413705123,3.0,0.0004859972055160683,7.282488159570763e-95
845,pemudalusi,0.00036449790413705123,3.0,0.0004859972055160683,7.282488159570763e-95
937,asahiexxx,0.00036449790413705123,3.0,0.0004859972055160683,7.282488159570763e-95
487,lisambis,0.00036449790413705123,3.0,0.0004859972055160683,7.28248815957076e-95
984,nonoisorenjida,0.00036449790413705123,3.0,0.0004859972055160683,7.28248815957076e-95
696,auroraakim_,0.00036449790413705123,3.0,0.0004859972055160683,7.282488159570753e-95
557,koyuudayo,0.00036449790413705123,3.0,0.00041656903329948707,1.2124208033827076e-96
969,cerephaka,0.00036449790413705123,3.0,0.00041656903329948707,1.2124208033827076e-96
475,pdkxbxj,0.00036449790413705123,2.0,0.0004100601421541826,1.936204007473188e-98
476,ancoraimparo___,0.00036449790413705123,2.0,0.0004100601421541826,1.936204007473188e-98
549,rrtanyra,0.00036449790413705123,2.0,0.0004100601421541826,1.936204007473188e-98
563,saffajourney,0.00036449790413705123,2.0,0.0004100601421541826,1.936204007473188e-98
874,txtfromshasa,0.00036449790413705123,2.0,0.0004100601421541826,1.936204007473188e-98
888,jessiediary_,0.00036449790413705123,2.0,0.0004100601421541826,1.936204007473188e-98
419,miund,0.00036449790413705123,2.0,0.0004100601421541826,1.9362040074731863e-98
432,malkiesty,0.00036449790413705123,2.0,0.0004100601421541826,1.9362040074731863e-98
542,kimdoyonk,0.00036449790413705123,2.0,0.0004100601421541826,1.9362040074731863e-98
561,replayrepliy,0.00036449790413705123,2.0,0.0004100601421541826,1.9362040074731863e-98
588,junkyusmusic,0.00036449790413705123,2.0,0.0004100601421541826,1.9362040074731863e-98
706,jaeminstudy,0.00036449790413705123,2.0,0.0004100601421541826,1.9362040074731863e-98
758,wtnbfry,0.00036449790413705123,2.0,0.0004100601421541826,1.9362040074731863e-98
834,jjunkkyyus,0.00036449790413705123,2.0,0.0004100601421541826,1.9362040074731863e-98
879,subeeobin,0.00036449790413705123,2.0,0.0004100601421541826,1.9362040074731863e-98
891,nurhidazenius,0.00036449790413705123,2.0,0.0004100601421541826,1.9362040074731863e-98
397,alloeverea,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
398,myboonaa,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
399,maujadicrushmu,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
400,themposition,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
411,mybalwoon,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
415,jaehyukxvx,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
423,milkeurii,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
425,muthxzsh_,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
427,asah0yyy_,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
435,plsidunnowhoim,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
437,zh0ngchn,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
447,adelaydens,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
449,7hyvnsuk,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
456,studywystar,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
462,sangjaei,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
472,prettysellerapk,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
474,doyxvi,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
477,meepbask,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
478,thepurpletshirt,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
480,lovlyxmg,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
482,hwangghinaa,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
490,dertaneora,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
504,nadacika1,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
506,1204s0s,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
512,marriemmie,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
514,shovwl,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
517,joonnyoung,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
525,mccnphase,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
529,ucancallmehuma1,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
537,mbakjenniekim,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
546,men4ng1s,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
553,pinkeuza,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
556,defrihzikra,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
566,saikaawa,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
571,chill7ae,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
573,suryyuda,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
587,httpsvanes,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
598,fajartujuhbelas,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
611,ddeongwush,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
624,brido_p,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
627,harudtwo,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
640,cipuyh,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
648,nyawmiazks_,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
649,emilmarioo,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
650,raraakunambis,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
651,_shimmeringstar,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
657,doyrencute,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
658,lilihoonie,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
664,adhipramonooo,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
670,centacea,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
676,sthiranosaurus,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
677,aulion,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
681,selpiaap,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
685,waytogoals,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
697,travisshinn1,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
710,teuloveabl,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
725,lunerpw,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
728,soonkissad,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
734,wonpilmart,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
735,vermint2,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
743,woadz,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
745,hangyuf,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
747,hhongrizon,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
756,sadgurlzzz11,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
757,alvinbaj,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
760,eunheeberries,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
771,ajunsann,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
773,akunambisnad27,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
777,hi_asa20,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
786,xyoochi_,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
801,aguskusuma110,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
803,adeoxxtxs,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
806,sstarjelly,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
809,zenimaoya,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
811,131wqtanabe__,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
815,pockyaddictttt,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
829,txtdarisch,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
831,haruwobbies,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
839,teumebebe,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
846,aiurs___,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
847,ranisyafrudin,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
861,noobychild,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
865,marktermeloo_n,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
870,harururya,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
871,ndobolwae,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
875,studyyarea,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
876,bang_garr,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
880,hananuna12,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
885,puttrrrri,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
893,hrjwnjsh,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
894,olivehateem_,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
902,chaezeeel,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
903,forjeongw8py,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
905,gumbearie,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
920,friedricelogy,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
921,004pjw,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
925,neospasie,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
932,qheejin,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
936,numpanghidup13,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
942,kyutieshii,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
949,flyfromhell,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
950,junkyukime,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
954,isahhahihu,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
957,jaehyuklight,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
960,nafastudy,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
961,niniudon,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
978,yoshaurs,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
980,i_sunwon_u,0.00036449790413705123,1.0,0.00036449790413705123,6.538025422595458e-102
635,cokelataro,0.00036449790413705123,0.5,0.10656025164567962,0.0010256664396402872
787,rabiebz,0.00036449790413705123,0.5,0.10656025164567962,0.0010256664396402872
673,rifaa_fitria,0.00036449790413705123,0.5,0.10445486269160763,0.0004338873933729497
860,burgerdesu,0.00036449790413705123,0.3333333333333333,0.0005964511158606292,7.851960476821008e-78
586,jichanxm,0.00036449790413705123,0.0,0.149374318443784,0.028724174582136684
853,corbwynbesson,0.00036449790413705123,0.0,0.149374318443784,0.028724174582136684
812,jinsuyya,0.00036449790413705123,0.0,0.14632284966503123,0.02810658538146876
982,aldiset02946261,0.00036449790413705123,0.0,0.1436951460065911,0.00817563814787874
431,killuarti,0.00036449790413705123,0.0,0.14221114361808335,0.014003049857679398
797,yakkeojyeo,0.00036449790413705123,0.0,0.13809837479075482,0.027035019806455222
410,abcdheyaa,0.00036449790413705123,0.0,0.13758495817004718,0.013730363287767533
581,aisshmeee,0.00036449790413705123,0.0,0.13520774813011716,0.008670068857152534
483,lovelifeyea,0.00036449790413705123,0.0,0.13517688113031573,0.0038079306229724568
636,strawbeeried,0.00036449790413705123,0.0,0.1279060624232056,0.005336051724412889
637,jeeejeeejee,0.00036449790413705123,0.0,0.1279060624232056,0.005336051724412889
599,daniakusuma5,0.00036449790413705123,0.0,0.1263143991277451,0.0022890204772794023
793,floerlilsuns,0.00036449790413705123,0.0,0.12321283172182002,0.0023116714487919914
740,aingelicia,0.00036449790413705123,0.0,0.08819618663092593,2.4255173448842805e-07
947,_wirahadilase,0.00036449790413705123,0.0,0.08428351655596314,1.1971095811043482e-07
655,teunicid131,0.00036449790413705123,0.0,0.07690866324342897,1.6112606681947123e-08
471,princejunghwani,0.00036449790413705123,0.0,0.0660577663505812,1.1057077619219585e-09
751,wulanscn,0.00036449790413705123,0.0,0.05843479703060887,9.527445855031682e-12
930,qnyaabanana,0.00036449790413705123,0.0,0.0006560962274466921,9.346598904155648e-78
430,tupaimelompat_,0.00036449790413705123,0.0,0.0005467468562055768,7.229405387642787e-87
439,myownwrld__,0.00036449790413705123,0.0,0.0005467468562055768,7.229405387642787e-87
854,woolliyy,0.00036449790413705123,0.0,0.00036449790413705123,1.1855292786732038e-92
917,chyunsukkk,0.00036449790413705123,0.0,0.00036449790413705123,1.1855292786732038e-92
955,purpleenaa,0.00036449790413705123,0.0,0.00036449790413705123,1.1855292786732038e-92
995,aini_ist,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
999,haedonggeuri,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1003,akuambisswoyyy,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1015,allyaazara,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1023,amortenntia,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1024,amersyu_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1046,anandia182,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1072,didodiei,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1122,hamshryn,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1138,alluireme,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1147,aliyachll,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1150,lalamayla_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1198,aahilsty,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1200,aaajyya,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1205,addicttophysics,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1246,agracelly,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1247,aglpln1,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1261,bbstrawberry25,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1275,biancallysta_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1288,abccccika,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1294,adaajeyekan,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1307,abcdreaam,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1339,ambispgnfk,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1342,hipokritx,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1347,90schan_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1354,____meenn,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1355,haiiwaizumi,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1374,amairararara,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1380,alyeolmae,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1400,1navihd,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1440,hourmoonrn,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1449,hramadaaan,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1475,cciwworr,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1483,harugracee,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1491,cutiesbabys,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1505,bukanjinqorin,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1510,budikur87744640,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1512,bucinsungjin_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1516,harimew,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1530,camillaallif,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1533,hii_ishxyyy,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1534,byyourside88,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1542,canisminorids,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1561,ccermide,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1578,cactusoi,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1599,culameetan,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1612,crystaliese,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1613,crystalies_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1623,cowmoowy,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1631,choxco,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1635,chemiseutry,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1637,chymmynie,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1655,coelenterataa,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1664,brownsugarb0ba,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1705,coklatcreamyyy,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1734,elysianbounds,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1765,hanjisss,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1773,eileithsia,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1775,ekacans__,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1781,echonomically,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1784,egkjlsinisp,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1798,heyitsm49878290,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1817,dankematian,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1835,ddoraex,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1865,detavyx,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1869,berangcutttt,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1878,dukunsanted,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1880,duykuduy,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1887,dwiarts,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1892,djx_dejuna,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1893,hi_andrii,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1909,boncabeteri,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1928,doyiieekim,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1930,doy_hee,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1933,dsweetpromises,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1937,e_markeu,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1946,euvoria_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1956,esyeee2,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1966,faazaaxx,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1975,etherealhc_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1977,helloelf_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1980,dipmintae,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1985,doounnn_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
1987,dooty1016,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2015,kgzutora,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2025,khaylilav,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2029,floreaaa_ft,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2039,kimdoieily,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2045,khonsanailahr,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2057,feeeysa,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2071,kinanttan,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2091,kyuutiies,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2099,klandastine,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2125,lacibollalaa,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2132,kuyangexpress,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2134,kuntoanjrit,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2138,kyungbunnyy,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2139,kyungkyungsoo_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2145,ladadidaladida1,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2146,lactoaludra,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2148,fiyyrlsst,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2154,istrikmdirumah,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2207,i_washuman,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2227,indomiejpg,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2256,inumakitogel,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2273,itsaeril,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2281,fckinshtsboi,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2283,injeolmies_a,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2288,iniprastyi,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2308,kangambisd,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2318,kamobelajar,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2320,googiebulet,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2333,keutychia,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2347,kerjarhodey,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2364,gbrl_pm,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2365,geezmarklee,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2366,geezrekk,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2369,gembilgembulcom,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2378,glinteayeah,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2381,gkprnhmnggvaway,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2382,garistanpabawah,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2428,guepemilikakun,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2466,fitraygaksih,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2497,kochengrajin,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2507,kecoayeppo,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2510,junhoekasep,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2592,anyaamentha,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2607,arshjch,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2624,arloaddict,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2628,arinywwww,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2649,awngantukbanget,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2664,ayosmgtt,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2686,anightthinker_,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2694,apalo_cari2gw,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
2742,bluelowsh,0.00018224895206852561,0.0,0.13800181750570845,0.025869991677161835
