,Node,Degree Centrality,Betweenness Centrality,Closeness Centrality,Eigenvector Centrality
2515,sayyaswaaa,0.00038402457757296467,0.0,0.08419149749387063,6.487184639276971e-06
2004,tanannnoctavia,0.00038402457757296467,0.0,0.07879338052720569,1.5732575827419277e-06
2006,blackxiugar,0.00038402457757296467,0.0,0.07879338052720569,1.5732575827419277e-06
2007,arrheree,0.00038402457757296467,0.0,0.07879338052720569,1.5732575827419277e-06
2529,sourcerries,0.00038402457757296467,0.0,0.07748292837495975,1.922100311332737e-06
642,echan_dongsaeng,0.00038402457757296467,0.0,0.07746369945614229,1.536055554383388e-06
1317,keihju,0.00038402457757296467,0.0,0.07746369945614229,1.536055554383388e-06
1879,rubbymarkie,0.00038402457757296467,0.0,0.07746369945614229,1.536055554383388e-06
388,adindakyuti,0.00038402457757296467,0.0,0.07732936379500194,1.522663768117875e-06
1725,wedeliastudy,0.00038402457757296467,0.0,0.07708111543610949,5.031293863268853e-06
2241,ccknwia,0.00038402457757296467,0.0,0.07374837022056123,1.2911516949826735e-06
706,geulisgurl,0.00038402457757296467,0.0,0.07217109293838737,7.936466930742595e-07
1490,orionbeltgirl,0.00038402457757296467,0.0,0.07217109293838737,7.936466930742595e-07
1948,moyyth,0.00038402457757296467,0.0,0.07217109293838737,7.936466930742595e-07
734,bosriyan,0.00038402457757296467,0.0,0.06798213589426666,8.123937660385343e-08
354,hali_halaa,0.00038402457757296467,0.0,0.053325356958832386,2.1901637264871777e-10
1723,vivielawantii,0.00038402457757296467,0.0,0.053325356958832386,2.1901637264871777e-10
2115,sedangberfiqir,0.00038402457757296467,0.0,0.053316248519690045,2.1843065930506288e-10
379,accioiiviaa,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
760,dindumps,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
843,everywwon_woo,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
844,everyone_wooooo,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
1213,ipuung9,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
1623,wonyourbae,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
1894,malykacang,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
1944,maungrice,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
1946,pengenapaaja,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
1988,mazzini_gsp,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
2112,sakaumm,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
2540,masaituakantiba,0.00038402457757296467,0.0,0.0012568077084206116,1.7072660767637468e-71
1009,haitsde,0.00038402457757296467,0.0,0.0011760752688172043,3.605654663345865e-73
1265,amiktheavocado,0.00038402457757296467,0.0,0.0011760752688172043,3.605654663345865e-73
1308,biologyzyx,0.00038402457757296467,0.0,0.0011760752688172043,3.605654663345865e-73
1910,pejuangalmet,0.00038402457757296467,0.0,0.0011760752688172043,3.605654663345865e-73
714,bukan_siapa2moo,0.00038402457757296467,0.0,0.0009600614439324117,5.709411884611669e-76
758,destiactrr,0.00038402457757296467,0.0,0.0009600614439324117,5.709411884611669e-76
2479,ssahyaa,0.00038402457757296467,0.0,0.0009600614439324117,5.709411884611669e-76
355,agungstyngrh,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
523,b0kepindo,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
545,bas0goreng,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
552,banqkrut,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
557,bekasisupremacy,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
646,embunpagikinant,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
665,dwiarti22,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
759,bolpoinw,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
768,dinginluplup,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
798,ajiaji032,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
910,fordreamiess,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
926,grooverko_,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
1052,haruhachiko,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
1222,jaeuniiverse,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
1661,unnoticezen,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
1735,myboyfriendkth,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
1852,rinnebekasi_,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
1867,rrachang,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
1893,rajwnn,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
2090,kurapikawifee,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
2304,suprmh00p,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
2420,dyrajki,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
2485,siailan,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
2494,shirayuri0616,0.00038402457757296467,0.0,0.0008777704630239192,6.348760616297232e-77
892,mjskud,0.00038402457757296467,0.0,0.000872783130847647,8.004465066654458e-78
1560,mituuw,0.00038402457757296467,0.0,0.0008553274682306941,1.0917043901359004e-73
2075,tidakputusasa_,0.00038402457757296467,0.0,0.0008000512032770098,3.585804870442655e-76
2151,maukuliah2,0.00038402457757296467,0.0,0.0008000512032770098,3.127116633308744e-78
2248,stwufdy,0.00038402457757296467,0.0,0.0008000512032770098,3.127116633308744e-78
476,anyaacube,0.00038402457757296467,0.0,0.0007680491551459293,5.875465757773809e-79
595,natadekopok_,0.00038402457757296467,0.0,0.0007680491551459293,5.875465757773809e-79
802,bocilmakji,0.00038402457757296467,0.0,0.0007680491551459293,5.875465757773809e-79
1594,sasambisptn,0.00038402457757296467,0.0,0.0007680491551459293,5.875465757773809e-79
2031,krvyblue,0.00038402457757296467,0.0,0.0007680491551459293,5.875465757773809e-79
2032,fairym3rs,0.00038402457757296467,0.0,0.0007680491551459293,5.875465757773809e-79
2412,vuinttone,0.00038402457757296467,0.0,0.0007680491551459293,5.875465757773809e-79
2419,consteiie,0.00038402457757296467,0.0,0.0007680491551459293,5.875465757773809e-79
737,reginallegra,0.00038402457757296467,0.0,0.0007385088030249321,5.660011528402197e-78
1640,xmnallzee,0.00038402457757296467,0.0,0.0007385088030249321,5.660011528402197e-78
343,aestheshal,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
467,archiv8ste,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
593,bnxamilkoo,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
883,kookstillbby,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
884,nuancesize,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
921,gapaidreams,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
931,gamissorban,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
932,akunambis21,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
933,gitasnowy,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
934,taufiqr823,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1092,juyeoqn,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1099,leejuyneo,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1101,soojain,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1279,jikook_coty,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1342,lanzhhan,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1346,samarsekali,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1443,loucashton28,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1456,qwertyaowk,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1557,jeruksambat,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1563,loutmlins,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1697,nobaramyeon,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1699,canstuy,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1704,snowgumzzz,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1705,nakaivvy,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1779,physblacks,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1917,misiscokelat,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1921,wiarning,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1927,rlixaxa_,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
1971,neomualone,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2027,90storyfair,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2041,noctekv,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2042,kbpenyintas,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2043,enhypen_members,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2053,taewzrd,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2058,tembemv,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2154,strawberychocoo,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2156,stardustzr,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2207,ccherrychuu,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2250,starfdust,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2469,ambiss17,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2484,sichengurl,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2573,sltupid,0.00038402457757296467,0.0,0.0006912442396313364,1.4709650577902008e-80
2329,zenoiev0423,0.00038402457757296467,0.0,0.0006857581742374369,1.932664366174972e-78
412,fk22amin,0.00038402457757296467,0.0,0.0006827103601297149,4.4968868058568675e-79
1425,laperdh,0.00038402457757296467,0.0,0.0006827103601297149,4.4968868058568675e-79
2227,coaceiia,0.00038402457757296467,0.0,0.0006827103601297149,4.4968868058568675e-79
2279,studybudddy,0.00038402457757296467,0.0,0.0006827103601297149,4.4968868058568675e-79
991,annarukami,0.00038402457757296467,0.0,0.0006144393241167435,1.1601135649369539e-80
1871,rotiboeaya_,0.00038402457757296467,0.0,0.0006144393241167435,1.1601135649369539e-80
416,annisahumairap,0.00038402457757296467,0.0,0.000576036866359447,2.9106678372283076e-82
1597,afas64002521,0.00038402457757296467,0.0,0.000576036866359447,2.9106678372283076e-82
1618,xiuwany,0.00038402457757296467,0.0,0.000576036866359447,2.9106678372283076e-82
2197,4thgenitboyjun,0.00038402457757296467,0.0,0.000576036866359447,2.9106678372283076e-82
345,wicaksanaas,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
357,anakibubapak2,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
368,bestjpboy,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
392,aeranaa,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
431,24sheesh,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
457,ddowoonssi,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
547,baestudyy,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
553,bataraputra02,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
577,rxxras,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
594,navaaaa_aa,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
598,bluwberiy,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
615,eiydenist,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
630,byunsofttea,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
635,elrasr,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
643,dzuldarojah80,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
644,exactlyexact,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
659,fadelabdh_,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
660,creepersteve13,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
712,cipastuds,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
742,bubleteah,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
763,ambiezallday,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
794,pattraonite,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
808,iwuffyouuuuu,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
809,babyavocuddle,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
815,brwniesz,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
835,momotanwelo,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
836,chercheeri,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
848,nytrika,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
894,mseoia,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
899,kaciwparuy,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
974,gladlynaya,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
980,gjlsyudah,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
990,kritstal,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1013,haejwani,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1033,gemoihaechan,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1048,haurucastle,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1051,haruvairy,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1059,huggybearys,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1128,caramelleizz,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1134,pinginpunyaduit,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1154,houseskies,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1162,iirreplaceabl3,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1188,ineedywoody,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1215,imyour_drum,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1224,malkiesty,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1240,jelllyybin_,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1256,jidatkaoru,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1273,joereoo,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1309,kceshi,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1355,kindwly,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1367,kylielipaann,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1403,letminolino,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1439,mewchanics,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1448,lushlovstyles,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1457,kes_stud,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1473,txtgetsunova,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1498,keeylaaaaaaaaaa,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1499,kamusiapayak,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1503,haru_010410,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1505,ningznin,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1515,probablydaisyb,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1539,dojeumin,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1541,azharfahd,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1575,waitefah,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1578,rekonict,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1583,nyobaproduktip,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1585,pacarnyarya,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1593,piztachious,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1605,kowhsi,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1625,xiaaau,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1636,xkeyzia,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1643,y00nddablue,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1644,antarsayapulang,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1687,nkcthi___,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1706,nonakimry,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1736,wangjjake,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1744,be_owenz,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1745,winneopen,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1746,psbronitua,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1747,wecall11nine,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1761,miyeeoon,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1765,pillowyarna,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1773,brandambissador,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1780,hiromi_daiji,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1781,faniix1,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1805,putwizz,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1834,miund,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1835,faizanka_,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1874,rosesty_95,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1902,mineyups,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1903,mingyureo,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1916,mrjuneyaa,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1918,peachqrose,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1943,mochiocii,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1961,jjieepang,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1962,straykweeeds,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1969,vrnsscfby,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1972,tukanggalau28,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1982,imdemafia,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
1992,pinnepiinn,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2012,arreundelle,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2013,ddazekth,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2029,billsyit,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2069,tagovailoa_,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2104,tokopakagus,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2114,little__soul,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2123,kyulest,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2139,sandglassess,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2145,sshzzxy,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2175,shaaturday,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2190,chandeluna,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2203,dreamerstudyy,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2231,cordeliaspicy,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2244,dairysambatanku,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2261,forambis,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2262,divvla1,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2313,studynowproud,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2324,ljndoyie,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2407,pribumimusiman,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2443,skyelaster,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2444,needle_dj,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2460,vanctei,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2465,prewttyy,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2473,sntyche,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2491,smileveryydayy,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2539,pornsmol,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2571,masaadepanmuuu_,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
2591,smootiess,0.00038402457757296467,0.0,0.0005120327700972862,2.3321535230465563e-85
339,fagyumi,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
340,ibubaubiskuit,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
341,adoremiyas,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
346,ailuvmaself_,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
347,imcookiess,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
349,hhhhhaikamu,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
350,agismaulana_,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
352,ahmadhafidzs,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
353,dark_sky_walker,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
356,flummfox,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
358,afnesfisnanda3,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
359,adaicaa,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
360,dainchou,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
362,believinmine,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
366,vithzee,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
367,berusahangambis,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
370,shlghtsun,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
371,bibblefly,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
372,jaewkids,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
373,baekhyvna,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
376,adoracale,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
377,cestlacherie,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
380,nuhisiryi,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
381,achmadfajar_p,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
383,berjualanfess,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
385,parisuburbs,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
386,adeoxxtxs,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
389,cipuyh,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
390,aimamamia,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
391,jaejaewoonie,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
393,yoripioangln_,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
394,http4le,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
399,ajelyabavissa,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
400,aj3_n0,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
402,errichoco,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
403,aishksoodo,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
404,ddaekhyunsooxz,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
406,aamiinpsikologi,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
407,willbeokay22,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
408,ambizeee,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
414,andez_c_f,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
415,partaisocmed,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
420,amourksw,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
421,h9o3n,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
427,_sellaturcica_,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
428,hikmamen,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
433,2022akpol,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
434,bilasukabelajar,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
436,itsmekirena,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
438,hjwntbe4,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
439,17o74,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
440,chzyfrap,0.00038402457757296467,0.0,0.00038402457757296467,1.2006443283041717e-92
